productId,name,set,key
546009,"Magda, the Hoardmaster",Promo Pack: Outlaws of Thunder Junction,magda the hoardmaster
544849,Abrupt Decay,Outlaws of Thunder Junction: Breaking News,abrupt decay
544727,Commandeer,Outlaws of Thunder Junction: Breaking News,commandeer
544870,Force of Vigor,Outlaws of Thunder Junction: Breaking News,force of vigor
544837,Imp's Mischief,Outlaws of Thunder Junction: Breaking News,imps mischief
544246,Mana Drain,Outlaws of Thunder Junction: Breaking News,mana drain
544838,Mindbreak Trap,Outlaws of Thunder Junction: Breaking News,mindbreak trap
544245,Path to Exile,Outlaws of Thunder Junction: Breaking News,path to exile
544888,Reanimate,Outlaws of Thunder Junction: Breaking News,reanimate
544865,Surgical Extraction,Outlaws of Thunder Junction: Breaking News,surgical extraction
544883,Unlicensed Hearse,Outlaws of Thunder Junction: Breaking News,unlicensed hearse
544936,Grand Abolisher,Outlaws of Thunder Junction: The Big Score,grand abolisher
544937,Legion Extruder,Outlaws of Thunder Junction: The Big Score,legion extruder
544302,Torpor Orb,Outlaws of Thunder Junction: The Big Score,torpor orb
539403,Arcane Signet,Universes Beyond: Fallout,arcane signet
539397,Blasphemous Act,Universes Beyond: Fallout,blasphemous act
541424,Bottle-Cap Blast,Universes Beyond: Fallout,bottlecap blast
539604,Buried Ruin,Universes Beyond: Fallout,buried ruin
539578,Chaos Warp,Universes Beyond: Fallout,chaos warp
522978,Command Tower,Universes Beyond: Fallout,command tower
539593,Exotic Orchard,Universes Beyond: Fallout,exotic orchard
540990,Loyal Apprentice,Universes Beyond: Fallout,loyal apprentice
540962,Mind Stone,Universes Beyond: Fallout,mind stone
539579,Path to Exile,Universes Beyond: Fallout,path to exile
539393,Sol Ring,Universes Beyond: Fallout,sol ring
540996,Spire of Industry,Universes Beyond: Fallout,spire of industry
540937,Swords to Plowshares,Universes Beyond: Fallout,swords to plowshares
540963,Talisman of Creativity,Universes Beyond: Fallout,talisman of creativity
540822,Talisman of Dominance,Universes Beyond: Fallout,talisman of dominance
540818,Talisman of Curiosity,Universes Beyond: Fallout,talisman of curiosity
539963,Talisman of Hierarchy,Universes Beyond: Fallout,talisman of hierarchy
539960,Talisman of Indulgence,Universes Beyond: Fallout,talisman of indulgence
540969,Talisman of Progress,Universes Beyond: Fallout,talisman of progress
540957,Treasure Vault,Universes Beyond: Fallout,treasure vault
534654,Light Up the Stage,Ravnica: Clue Edition,light up the stage
534658,Lightning Bolt,Ravnica: Clue Edition,lightning bolt
535784,Animate Dead,Commander: Murders at Karlov Manor,animate dead
535604,Arcane Signet,Commander: Murders at Karlov Manor,arcane signet
535761,Brainstorm,Commander: Murders at Karlov Manor,brainstorm
535862,Chaos Warp,Commander: Murders at Karlov Manor,chaos warp
535624,Command Tower,Commander: Murders at Karlov Manor,command tower
535593,Curse of Opulence,Commander: Murders at Karlov Manor,curse of opulence
535612,Exotic Orchard,Commander: Murders at Karlov Manor,exotic orchard
535606,Fellwar Stone,Commander: Murders at Karlov Manor,fellwar stone
535882,Jeska's Will,Commander: Murders at Karlov Manor,jeskas will
535607,Mind Stone,Commander: Murders at Karlov Manor,mind stone
535786,Necromancy,Commander: Murders at Karlov Manor,necromancy
535864,Path to Exile,Commander: Murders at Karlov Manor,path to exile
535691,Phyrexian Metamorph,Commander: Murders at Karlov Manor,phyrexian metamorph
535771,Reanimate,Commander: Murders at Karlov Manor,reanimate
535599,Sevinne's Reclamation,Commander: Murders at Karlov Manor,sevinnes reclamation
535608,Sol Ring,Commander: Murders at Karlov Manor,sol ring
535772,Spire of Industry,Commander: Murders at Karlov Manor,spire of industry
535731,Swords to Plowshares,Commander: Murders at Karlov Manor,swords to plowshares
535748,Talisman of Curiosity,Commander: Murders at Karlov Manor,talisman of curiosity
535809,Talisman of Dominance,Commander: Murders at Karlov Manor,talisman of dominance
535751,Talisman of Progress,Commander: Murders at Karlov Manor,talisman of progress
535775,Toxic Deluge,Commander: Murders at Karlov Manor,toxic deluge
533918,Aftermath Analyst,Murders at Karlov Manor,aftermath analyst
533402,"Delney, Streetwise Lookout",Murders at Karlov Manor,delney streetwise lookout
535300,Insidious Roots,Murders at Karlov Manor,insidious roots
532911,Raucous Theater,Murders at Karlov Manor,raucous theater
532918,Thundering Falls,Murders at Karlov Manor,thundering falls
532905,Undercity Sewers,Murders at Karlov Manor,undercity sewers
539161,Command Beacon,Promo Pack: Murders at Karlov Manor,command beacon
536706,"Delney, Streetwise Lookout",Promo Pack: Murders at Karlov Manor,delney streetwise lookout
541519,Ignoble Hierarch,Promo Pack: Murders at Karlov Manor,ignoble hierarch
541511,Opposition Agent,Promo Pack: Murders at Karlov Manor,opposition agent
538836,"Nissa, Resurgent Animist",Promo Pack: Murders at Karlov Manor,nissa resurgent animist
536673,Raucous Theater,Promo Pack: Murders at Karlov Manor,raucous theater
536678,Thundering Falls,Promo Pack: Murders at Karlov Manor,thundering falls
536665,Undercity Sewers,Promo Pack: Murders at Karlov Manor,undercity sewers
543977,Training Grounds,Promo Pack: Murders at Karlov Manor,training grounds
541517,Unmarked Grave,Promo Pack: Murders at Karlov Manor,unmarked grave
517666,Birds of Paradise,Ravnica Remastered,birds of paradise
530783,Blind Obedience,Ravnica Remastered,blind obedience
517636,Blood Crypt,Ravnica Remastered,blood crypt
517662,Breeding Pool,Ravnica Remastered,breeding pool
531113,Chord of Calling,Ravnica Remastered,chord of calling
531049,Copy Enchantment,Ravnica Remastered,copy enchantment
530800,Cyclonic Rift,Ravnica Remastered,cyclonic rift
531075,Deathrite Shaman,Ravnica Remastered,deathrite shaman
531152,Dimir House Guard,Ravnica Remastered,dimir house guard
531162,Drift of Phantasms,Ravnica Remastered,drift of phantasms
517658,Godless Shrine,Ravnica Remastered,godless shrine
517656,Hallowed Fountain,Ravnica Remastered,hallowed fountain
531109,"Karn, the Great Creator",Ravnica Remastered,karn the great creator
531048,"Lavinia, Azorius Renegade",Ravnica Remastered,lavinia azorius renegade
531217,Light Up the Stage,Ravnica Remastered,light up the stage
531181,"Nicol Bolas, Dragon-God",Ravnica Remastered,nicol bolas dragongod
531115,Muddle the Mixture,Ravnica Remastered,muddle the mixture
517676,"Niv-Mizzet, Parun",Ravnica Remastered,nivmizzet parun
517650,Overgrown Tomb,Ravnica Remastered,overgrown tomb
517644,Sacred Foundry,Ravnica Remastered,sacred foundry
517660,Steam Vents,Ravnica Remastered,steam vents
531057,"Teferi, Time Raveler",Ravnica Remastered,teferi time raveler
517642,Temple Garden,Ravnica Remastered,temple garden
517664,Watery Grave,Ravnica Remastered,watery grave
531170,Wild Cantor,Ravnica Remastered,wild cantor
526897,Cavern of Souls,Promo Pack: The Lost Caverns of Ixalan,cavern of souls
526909,"Chimil, the Inner Sun",Promo Pack: The Lost Caverns of Ixalan,chimil the inner sun
527700,Displacer Kitten,Promo Pack: The Lost Caverns of Ixalan,displacer kitten
526871,Echoing Deeps,Promo Pack: The Lost Caverns of Ixalan,echoing deeps
526899,Roaming Throne,Promo Pack: The Lost Caverns of Ixalan,roaming throne
526138,Abrade,The Lost Caverns of Ixalan,abrade
525249,"Chimil, the Inner Sun",The Lost Caverns of Ixalan,chimil the inner sun
525285,Echoing Deeps,The Lost Caverns of Ixalan,echoing deeps
526296,Greedy Freebooter,The Lost Caverns of Ixalan,greedy freebooter
524220,Growing Rites of Itlimoc,The Lost Caverns of Ixalan,growing rites of itlimoc
525127,Pit of Offerings,The Lost Caverns of Ixalan,pit of offerings
525238,Roaming Throne,The Lost Caverns of Ixalan,roaming throne
524416,Spelunking,The Lost Caverns of Ixalan,spelunking
526363,Volatile Fault,The Lost Caverns of Ixalan,volatile fault
525289,Zoyowa's Justice,The Lost Caverns of Ixalan,zoyowas justice
524345,Forest,Universes Beyond: Jurassic World Collection,forest
526432,Island,Universes Beyond: Jurassic World Collection,island
524344,Plains,Universes Beyond: Jurassic World Collection,plains
525383,Mountain,Universes Beyond: Jurassic World Collection,mountain
526433,Swamp,Universes Beyond: Jurassic World Collection,swamp
526401,Altar of the Wretched,Commander: The Lost Caverns of Ixalan,altar of the wretched
524261,Arcane Signet,Commander: The Lost Caverns of Ixalan,arcane signet
525731,Angrath's Marauders,Commander: The Lost Caverns of Ixalan,angraths marauders
525773,Black Market Connections,Commander: The Lost Caverns of Ixalan,black market connections
525808,Blasphemous Act,Commander: The Lost Caverns of Ixalan,blasphemous act
525799,Chaos Warp,Commander: The Lost Caverns of Ixalan,chaos warp
525710,Charismatic Conqueror,Commander: The Lost Caverns of Ixalan,charismatic conqueror
525809,Command Tower,Commander: The Lost Caverns of Ixalan,command tower
525824,Exotic Orchard,Commander: The Lost Caverns of Ixalan,exotic orchard
525830,Geier Reach Sanitarium,Commander: The Lost Caverns of Ixalan,geier reach sanitarium
525759,"Malcolm, Keen-Eyed Navigator",Commander: The Lost Caverns of Ixalan,malcolm keeneyed navigator
525954,Metallic Mimic,Commander: The Lost Caverns of Ixalan,metallic mimic
525772,Mind Stone,Commander: The Lost Caverns of Ixalan,mind stone
525898,Path to Exile,Commander: The Lost Caverns of Ixalan,path to exile
525762,Siren Stormtamer,Commander: The Lost Caverns of Ixalan,siren stormtamer
525779,Sol Ring,Commander: The Lost Caverns of Ixalan,sol ring
525744,Swords to Plowshares,Commander: The Lost Caverns of Ixalan,swords to plowshares
525786,Talisman of Hierarchy,Commander: The Lost Caverns of Ixalan,talisman of hierarchy
525814,Windfall,Commander: The Lost Caverns of Ixalan,windfall
519216,Arcane Signet,Universes Beyond: Doctor Who,arcane signet
519751,Blasphemous Act,Universes Beyond: Doctor Who,blasphemous act
519515,Carpet of Flowers,Universes Beyond: Doctor Who,carpet of flowers
519562,Chaos Warp,Universes Beyond: Doctor Who,chaos warp
519200,Exotic Orchard,Universes Beyond: Doctor Who,exotic orchard
519239,Fiery Islet,Universes Beyond: Doctor Who,fiery islet
519221,Flesh Duplicate,Universes Beyond: Doctor Who,flesh duplicate
519238,Mind Stone,Universes Beyond: Doctor Who,mind stone
520163,Path to Exile,Universes Beyond: Doctor Who,path to exile
519494,Ponder,Universes Beyond: Doctor Who,ponder
519514,Preordain,Universes Beyond: Doctor Who,preordain
519996,Snuff Out,Universes Beyond: Doctor Who,snuff out
519305,Sol Ring,Universes Beyond: Doctor Who,sol ring
520167,Swords to Plowshares,Universes Beyond: Doctor Who,swords to plowshares
519271,Talisman of Creativity,Universes Beyond: Doctor Who,talisman of creativity
519252,Talisman of Curiosity,Universes Beyond: Doctor Who,talisman of curiosity
519303,Talisman of Dominance,Universes Beyond: Doctor Who,talisman of dominance
519236,Talisman of Indulgence,Universes Beyond: Doctor Who,talisman of indulgence
519225,Talisman of Progress,Universes Beyond: Doctor Who,talisman of progress
519273,Waterlogged Grove,Universes Beyond: Doctor Who,waterlogged grove
513713,Arcane Signet,Commander: Wilds of Eldraine,arcane signet
513750,Command Tower,Commander: Wilds of Eldraine,command tower
513668,Cloud of Faeries,Commander: Wilds of Eldraine,cloud of faeries
513741,Exotic Orchard,Commander: Wilds of Eldraine,exotic orchard
513671,Faerie Seer,Commander: Wilds of Eldraine,faerie seer
513715,Fellwar Stone,Commander: Wilds of Eldraine,fellwar stone
513655,Hullbreaker Horror,Commander: Wilds of Eldraine,hullbreaker horror
513718,Mind Stone,Commander: Wilds of Eldraine,mind stone
513710,Snap,Commander: Wilds of Eldraine,snap
513720,Sol Ring,Commander: Wilds of Eldraine,sol ring
513769,Swords to Plowshares,Commander: Wilds of Eldraine,swords to plowshares
513723,Talisman of Dominance,Commander: Wilds of Eldraine,talisman of dominance
516942,Angel's Grace,Promo Pack: Wilds of Eldraine,angels grace
514318,Agatha's Soul Cauldron,Promo Pack: Wilds of Eldraine,agathas soul cauldron
514313,Beseech the Mirror,Promo Pack: Wilds of Eldraine,beseech the mirror
514282,Blossoming Tortoise,Promo Pack: Wilds of Eldraine,blossoming tortoise
514332,Virtue of Courage,Promo Pack: Wilds of Eldraine,virtue of courage
512510,Agatha's Soul Cauldron,Wilds of Eldraine,agathas soul cauldron
512160,Beseech the Mirror,Wilds of Eldraine,beseech the mirror
512321,Blossoming Tortoise,Wilds of Eldraine,blossoming tortoise
513348,Gingerbrute,Wilds of Eldraine,gingerbrute
513885,Virtue of Courage,Wilds of Eldraine,virtue of courage
513356,Blind Obedience,Wilds of Eldraine: Enchanting Tales,blind obedience
512369,Blood Moon,Wilds of Eldraine: Enchanting Tales,blood moon
514021,Copy Enchantment,Wilds of Eldraine: Enchanting Tales,copy enchantment
509516,Curiosity,Wilds of Eldraine: Enchanting Tales,curiosity
512710,Goblin Bombardment,Wilds of Eldraine: Enchanting Tales,goblin bombardment
513346,Leyline of Abundance,Wilds of Eldraine: Enchanting Tales,leyline of abundance
512607,Leyline of the Void,Wilds of Eldraine: Enchanting Tales,leyline of the void
509515,Necropotence,Wilds of Eldraine: Enchanting Tales,necropotence
509518,Rhystic Study,Wilds of Eldraine: Enchanting Tales,rhystic study
509513,Smothering Tithe,Wilds of Eldraine: Enchanting Tales,smothering tithe
507480,Abrade,Commander Masters,abrade
503414,Arcane Signet,Commander Masters,arcane signet
504612,Ashnod's Altar,Commander Masters,ashnods altar
505788,Blasphemous Act,Commander Masters,blasphemous act
504564,Bloodchief Ascension,Commander Masters,bloodchief ascension
503401,"Chainer, Dementia Master",Commander Masters,chainer dementia master
505774,"Chandra, Awakened Inferno",Commander Masters,chandra awakened inferno
504162,Commandeer,Commander Masters,commandeer
503408,Command Tower,Commander Masters,command tower
505345,Crippling Fear,Commander Masters,crippling fear
506034,Culling Ritual,Commander Masters,culling ritual
504164,Cyclonic Rift,Commander Masters,cyclonic rift
503565,Deadly Rollick,Commander Masters,deadly rollick
504494,Deflecting Swat,Commander Masters,deflecting swat
504566,Demonic Tutor,Commander Masters,demonic tutor
504653,Divergent Transformations,Commander Masters,divergent transformations
507123,Elvish Mystic,Commander Masters,elvish mystic
507278,Eternal Witness,Commander Masters,eternal witness
505369,Exotic Orchard,Commander Masters,exotic orchard
503393,Fellwar Stone,Commander Masters,fellwar stone
504561,Fierce Guardianship,Commander Masters,fierce guardianship
504142,Finale of Devastation,Commander Masters,finale of devastation
507114,Final Parting,Commander Masters,final parting
506676,Geier Reach Sanitarium,Commander Masters,geier reach sanitarium
503577,Grand Abolisher,Commander Masters,grand abolisher
507454,Impulsive Pilferer,Commander Masters,impulsive pilferer
504533,Imp's Mischief,Commander Masters,imps mischief
503362,Jet Medallion,Commander Masters,jet medallion
507155,Loyal Apprentice,Commander Masters,loyal apprentice
504569,"Mikaeus, the Unhallowed",Commander Masters,mikaeus the unhallowed
506746,Mind Stone,Commander Masters,mind stone
506709,Mirage Mirror,Commander Masters,mirage mirror
506678,Mirrorpool,Commander Masters,mirrorpool
505804,Oath of Teferi,Commander Masters,oath of teferi
506732,Ornithopter of Paradise,Commander Masters,ornithopter of paradise
505806,Path to Exile,Commander Masters,path to exile
504507,"Razaketh, the Foulblooded",Commander Masters,razaketh the foulblooded
505827,Rejuvenating Springs,Commander Masters,rejuvenating springs
503606,"Rishkar, Peema Renegade",Commander Masters,rishkar peema renegade
496055,"Selvala, Heart of the Wilds",Commander Masters,selvala heart of the wilds
504525,Sevinne's Reclamation,Commander Masters,sevinnes reclamation
503397,Sol Ring,Commander Masters,sol ring
504559,Smothering Tithe,Commander Masters,smothering tithe
505828,Spectator Seating,Commander Masters,spectator seating
503390,Spellseeker,Commander Masters,spellseeker
504190,Storm-Kiln Artist,Commander Masters,stormkiln artist
504491,"Sun Quan, Lord of Wu",Commander Masters,sun quan lord of wu
505808,Swords to Plowshares,Commander Masters,swords to plowshares
505800,Talisman of Progress,Commander Masters,talisman of progress
505799,Talisman of Creativity,Commander Masters,talisman of creativity
507460,"Tetsuko Umezawa, Fugitive",Commander Masters,tetsuko umezawa fugitive
503557,Thran Dynamo,Commander Masters,thran dynamo
504447,Toxic Deluge,Commander Masters,toxic deluge
505829,Training Center,Commander Masters,training center
503426,"Urza, Lord High Artificer",Commander Masters,urza lord high artificer
505831,Vault of Champions,Commander Masters,vault of champions
505353,Windfall,Commander Masters,windfall
504503,"Yuriko, the Tiger's Shadow",Commander Masters,yuriko the tigers shadow
499562,Arcane Signet,Commander: The Lord of the Rings: Tales of Middle-earth,arcane signet
