card,tcg,ck_price,mp_price,ck_pct,mp_pct,units,origin,ck_cal,ck_cal_pct,band,mp_market,productId
Blossoming Defense,0.32,0.49,0.15,53.12499999999999,-53.125,737.0,live,0.41944,31.074999999999992,$0-1,0.15,671048.0
"Tatyova, Benthic Druid",0.31,0.35,0.15,12.903225806451609,-51.61290322580645,618.0,live,0.2996,-3.354838709677426,$0-1,0.15,591196.0
Slagstorm,0.38,0.59,0.15,55.26315789473684,-60.526315789473685,920.0,live,0.5050399999999999,32.90526315789472,$0-1,0.28,589769.0
Ornithopter of Paradise,0.7,0.99,0.39,41.42857142857144,-44.28571428571428,835.0,live,0.84744,21.062857142857148,$0-1,0.65,240340.0
Aftermath Analyst,0.79,1.29,0.76,63.291139240506325,-3.797468354430383,837.0,live,1.10424,39.77721518987343,$0-1,0.83,533918.0
Mistrise Village (Borderless),10.75,17.99,8.85,67.34883720930232,-17.674418604651166,559.0,live,15.399439999999998,43.25060465116277,$10-20,,624276.0
Celestial Armor,0.48,1.29,0.15,168.75000000000003,-68.74999999999999,683.0,live,1.10424,130.05,$0-1,0.38,591157.0
"Massacre Girl, Known Killer",0.79,1.79,0.5700000000000001,126.58227848101264,-27.848101265822777,744.0,live,1.53224,93.95443037974684,$0-1,0.63,671152.0
Wonder,2.26,3.49,1.87,54.42477876106197,-17.25663716814158,629.0,live,2.9874400000000003,32.187610619469055,$2-5,1.81,239503.0
Lightning Bolt,1.38,1.99,1.03,44.20289855072465,-25.3623188405797,948.0,live,1.70344,23.437681159420304,$1-2,1.11,267051.0
"Thanos, Death's Consort (Borderless)",4.46,4.99,3.5500000000000003,11.883408071748883,-20.40358744394618,560.0,live,4.27144,-4.227802690582956,$2-5,,699591.0
Ring of the Lucii,0.32,0.35,0.15,9.374999999999991,-53.125,661.0,live,0.2996,-6.375000000000009,$0-1,0.27,634163.0
Scorched Geyser (Extended Art),2.48,2.79,1.26,12.500000000000004,-49.193548387096776,589.0,live,2.38824,-3.6999999999999935,$2-5,,688214.0
Tranquil Landscape,0.26,0.35,0.15,34.615384615384606,-42.30769230769232,994.0,live,0.2996,15.230769230769218,$0-1,0.15,553296.0
Enthusiastic Mechanaut,0.28,0.69,0.15,146.4285714285714,-46.42857142857144,696.0,live,0.5906399999999999,110.9428571428571,$0-1,0.31,642816.0
Brass Squire,3.32,2.29,0.87,-31.024096385542165,-73.79518072289156,630.0,live,1.96024,-40.956626506024094,$2-5,,39067.0
Displace,0.38,1.29,0.31,239.4736842105264,-18.42105263157895,643.0,live,1.10424,190.58947368421056,$0-1,0.38,120478.0
"Valgavoth, Terror Eater",16.54,22.99,15.37,38.99637243047158,-7.0737605804111245,562.0,live,19.67944,18.98089480048368,$10-20,14.92,575065.0
Eldritch Immunity,7.34,6.49,7.41,-11.58038147138964,0.9536784741144452,585.0,live,5.55544,-24.31280653950953,$5-10,7.81,553174.0
Panther Habit,3.17,4.99,3.18,57.41324921135648,0.3154574132492186,616.0,live,4.27144,34.74574132492114,$2-5,4.34,698205.0
Avengers Tower,0.2,0.35,0.15,74.99999999999997,-25.000000000000007,1064.0,live,0.2996,49.79999999999998,$0-1,0.15,696584.0
Solemnity,9.85,11.99,8.75,21.725888324873104,-11.167512690355329,551.0,live,10.26344,4.197360406091367,$5-10,10.11,135017.0
Dwarven Mine,0.36,0.49,0.16,36.11111111111112,-55.55555555555556,679.0,live,0.41944,16.51111111111111,$0-1,0.26,199542.0
Path of Ancestry,0.34,0.35,0.15,2.9411764705882213,-55.88235294117647,691.0,live,0.2996,-11.882352941176483,$0-1,0.15,631295.0
Crashing Footfalls,1.41,1.99,0.58,41.13475177304966,-58.86524822695035,1115.0,live,1.70344,20.811347517730507,$1-2,1.28,191075.0
Flooded Strand,14.9,22.99,13.65,54.295302013422805,-8.389261744966444,685.0,live,19.67944,32.07677852348993,$10-20,15.0,541276.0
Whispersilk Cloak,1.62,2.99,1.3,84.5679012345679,-19.75308641975309,984.0,live,2.55944,57.99012345679011,$1-2,1.43,11597.0
"Ojer Taq, Deepest Foundation",29.76,39.99,23.22,34.375,-21.97580645161291,543.0,live,34.23144,15.024999999999991,$20-50,,524230.0
Nihil Spellbomb,2.55,4.99,2.86,95.68627450980397,12.156862745098042,1062.0,live,4.27144,67.50745098039216,$2-5,3.15,36518.0
Swamp (0276),0.73,1.79,0.2,145.2054794520548,-72.6027397260274,1154.0,live,1.53224,109.89589041095893,$0-1,,671054.0
Abstergo Entertainment,2.62,4.99,2.07,90.45801526717555,-20.99236641221375,690.0,live,4.27144,63.03206106870228,$2-5,2.75,555906.0
Krang & Shredder,0.32,0.49,0.15,53.12499999999999,-53.125,599.0,live,0.41944,31.074999999999992,$0-1,0.23,673640.0
"Shredder, Unrelenting (Borderless)",0.36,0.35,0.15,-2.7777777777777803,-58.333333333333336,625.0,live,0.2996,-16.77777777777778,$0-1,,679815.0
"Toski, Bearer of Secrets",7.44,7.99,7.17,7.392473118279567,-3.629032258064522,641.0,live,6.83944,-8.072043010752697,$5-10,5.64,559947.0
Stitcher's Supplier,0.38,0.79,0.15,107.89473684210526,-60.526315789473685,724.0,live,0.6762400000000001,77.95789473684212,$0-1,0.24,631512.0
Blade of the Bloodchief,4.36,7.99,3.63,83.25688073394495,-16.743119266055054,887.0,live,6.83944,56.86788990825686,$2-5,3.95,525761.0
Midnight Clock,0.34,0.79,0.16,132.35294117647058,-52.94117647058824,960.0,live,0.6762400000000001,98.89411764705883,$0-1,0.32,615178.0
Raise the Past,0.55,1.29,0.15,134.54545454545453,-72.72727272727273,749.0,live,1.10424,100.77090909090909,$0-1,0.49,591301.0
Bonders' Enclave,0.4,1.29,0.36,222.5,-10.000000000000009,840.0,live,1.10424,176.06,$0-1,0.39,631250.0
Parapet Thrasher,1.31,0.79,1.04,-39.69465648854962,-20.610687022900763,1189.0,live,0.6762400000000001,-48.37862595419848,$1-2,1.28,624922.0
"Abigale, Eloquent First-Year",0.38,0.49,0.15,28.947368421052627,-60.526315789473685,715.0,live,0.41944,10.378947368421048,$0-1,0.34,670978.0
Bountiful Landscape,0.2,0.35,0.15,74.99999999999997,-25.000000000000007,923.0,live,0.2996,49.79999999999998,$0-1,0.15,553272.0
Woodland Cemetery,0.65,1.49,0.46,129.23076923076923,-29.23076923076924,785.0,live,1.27544,96.22153846153844,$0-1,0.5,687585.0
No More Lies,0.38,0.79,0.15,107.89473684210526,-60.526315789473685,967.0,live,0.6762400000000001,77.95789473684212,$0-1,0.32,532893.0
Skycoach Conductor (Extended Art),0.81,0.49,0.15,-39.50617283950618,-81.48148148148148,620.0,live,0.41944,-48.21728395061729,$0-1,,688977.0
Your Temple Is Under Attack,0.38,1.79,2.5500000000000003,371.0526315789474,571.0526315789474,930.0,live,1.53224,303.2210526315789,$0-1,,273443.0
"Ares, God of War (Extended Art)",1.15,0.79,0.51,-31.304347826086943,-55.65217391304348,597.0,live,0.6762400000000001,-41.196521739130425,$1-2,,696628.0
Dark Deal,1.99,4.99,1.54,150.75376884422113,-22.61306532663316,580.0,live,4.27144,114.64522613065328,$1-2,2.43,95379.0
Arbor Adherent,1.62,2.49,1.03,53.70370370370371,-36.41975308641975,820.0,live,2.13144,31.57037037037036,$1-2,1.36,624628.0
Ponder,2.54,4.99,2.04,96.45669291338584,-19.685039370078737,727.0,live,4.27144,68.16692913385826,$2-5,1.92,47694.0
Lightning Greaves,4.28,6.49,4.23,51.63551401869159,-1.1682242990654164,693.0,live,5.55544,29.8,$2-5,4.27,687611.0
Sodden Verdure,0.42,0.49,0.38,16.666666666666668,-9.523809523809518,803.0,live,0.41944,-0.1333333333333345,$0-1,0.47,687541.0
Plains (0191),0.24,0.49,0.15,104.16666666666669,-37.5,1501.0,live,0.41944,74.76666666666667,$0-1,,679215.0
Consuming Corruption,0.32,0.69,0.15,115.62499999999996,-53.125,661.0,live,0.5906399999999999,84.57499999999997,$0-1,0.24,552837.0
Maelstrom of the Spirit Dragon,2.18,2.29,1.03,5.045871559633022,-52.75229357798166,599.0,live,1.96024,-10.080733944954137,$2-5,1.6,623886.0
"Ivora, Insatiable Heir (Anime)",0.57,1.79,0.25,214.0350877192983,-56.14035087719298,726.0,live,1.53224,168.81403508771933,$0-1,,590536.0
Containment Construct,0.35,0.35,0.15,0.0,-57.14285714285714,764.0,live,0.2996,-14.400000000000002,$0-1,0.15,687582.0
Insidious Fungus,0.54,0.99,0.15,83.33333333333331,-72.22222222222221,674.0,live,0.84744,56.93333333333332,$0-1,0.52,576885.0
Locust Spray,0.12,0.35,0.15,191.66666666666663,25.0,744.0,live,0.2996,149.66666666666666,$0-1,0.2,688881.0
Kindred Dominance,3.45,5.99,3.02,73.62318840579711,-12.463768115942033,931.0,live,5.12744,48.62144927536231,$2-5,2.92,698010.0
Snow-Covered Swamp,0.94,1.29,0.2,37.2340425531915,-78.72340425531915,2045.0,live,1.10424,17.472340425531932,$0-1,,190652.0
Quick Study,0.25,0.35,0.15,39.99999999999999,-40.0,902.0,live,0.2996,19.83999999999999,$0-1,0.15,689462.0
"Puppet Master, String Puller",0.75,1.99,0.72,165.33333333333334,-4.000000000000004,901.0,live,1.70344,127.12533333333332,$0-1,0.89,698074.0
Tireless Provisioner,4.12,3.99,2.03,-3.15533980582524,-50.72815533980584,640.0,live,3.4154400000000003,-17.1009708737864,$2-5,2.12,240157.0
Generous Pup,6.46,9.49,5.01,46.90402476780186,-22.445820433436538,616.0,live,8.12344,25.7498452012384,$5-10,5.76,589386.0
"Betor, Kin to All",6.42,8.99,5.93,40.03115264797509,-7.632398753894084,536.0,live,7.69544,19.866666666666664,$5-10,5.99,623880.0
"Kogla, the Titan Ape",3.41,5.49,3.2,60.99706744868036,-6.158357771260996,558.0,live,4.69944,37.81348973607038,$2-5,3.5,212082.0
Jetmir's Garden,17.41,21.99,14.71,26.30672027570361,-15.508328546812171,549.0,live,18.82344,8.118552556002284,$10-20,,265346.0
Forest (0281),0.88,1.49,0.38,69.31818181818181,-56.81818181818182,1112.0,live,1.27544,44.93636363636362,$0-1,,488133.0
Outrageous Robbery,0.39,0.99,0.21,153.84615384615384,-46.15384615384615,657.0,live,0.84744,117.29230769230767,$0-1,0.4,535247.0
Rugged Prairie,0.29,0.79,0.17,172.41379310344828,-41.37931034482758,957.0,live,0.6762400000000001,133.18620689655177,$0-1,0.24,631276.0
Concealed Courtyard,0.86,1.99,0.7000000000000001,131.3953488372093,-18.604651162790688,793.0,live,1.70344,98.07441860465116,$0-1,,122646.0
Worlds Within Worlds,0.2,0.49,0.15,144.99999999999997,-25.000000000000007,810.0,live,0.41944,109.71999999999996,$0-1,0.15,696331.0
Forgotten Ancient,0.36,0.79,0.3,119.44444444444446,-16.666666666666664,879.0,live,0.6762400000000001,87.84444444444446,$0-1,0.31,687504.0
"Toph, the First Metalbender (Showcase)",3.83,3.49,1.55,-8.877284595300257,-59.53002610966058,541.0,live,2.9874400000000003,-21.998955613577017,$2-5,,648741.0
Heroic Feast (Extended Art),0.88,0.99,0.19,12.499999999999998,-78.4090909090909,658.0,live,0.84744,-3.700000000000004,$0-1,,697069.0
Protection Magic,0.38,0.49,0.15,28.947368421052627,-60.526315789473685,686.0,live,0.41944,10.378947368421048,$0-1,0.3,631154.0
Samwise Gamgee,2.47,2.79,1.67,12.955465587044529,-32.38866396761134,565.0,live,2.38824,-3.3101214574898807,$2-5,1.87,498378.0
"Black Cat, Cunning Thief (Borderless)",1.37,1.99,0.48,45.255474452554736,-64.96350364963504,575.0,live,1.70344,24.33868613138685,$1-2,,652052.0
"Ob Nixilis, the Fallen",1.46,2.49,0.76,70.54794520547946,-47.94520547945205,647.0,live,2.13144,45.989041095890414,$1-2,0.95,624430.0
"Hulk, Always Angry (Borderless)",2.85,4.49,2.04,57.54385964912281,-28.421052631578945,553.0,live,3.84344,34.85754385964913,$2-5,,699614.0
Mountain (0295),0.41,0.79,0.26,92.68292682926833,-36.58536585365853,1080.0,live,0.6762400000000001,64.93658536585369,$0-1,,660537.0
Castle Garenbrig,8.34,11.99,7.29,43.76498800959233,-12.589928057553957,567.0,live,10.26344,23.062829736211025,$5-10,8.29,199288.0
Jukai Naturalist,0.74,0.99,0.51,33.78378378378378,-31.08108108108108,643.0,live,0.84744,14.518918918918915,$0-1,0.65,262257.0
Sol Talisman,0.99,1.49,0.68,50.505050505050505,-31.313131313131308,784.0,live,1.27544,28.832323232323223,$0-1,0.93,240266.0
Thought Vessel,3.0,2.99,2.5,-0.3333333333333262,-16.666666666666664,616.0,live,2.55944,-14.685333333333336,$2-5,2.56,631303.0
Slagwoods Bridge,0.3,0.39,0.15,30.00000000000001,-50.0,984.0,live,0.33384,11.280000000000012,$0-1,0.27,239717.0
Evolving Wilds,0.26,0.35,0.15,34.615384615384606,-42.30769230769232,849.0,live,0.2996,15.230769230769218,$0-1,0.25,591642.0
Big Score,0.65,1.49,0.43,129.23076923076923,-33.84615384615385,815.0,live,1.27544,96.22153846153844,$0-1,0.71,688726.0
Spider-Man 2099,0.61,0.49,0.15,-19.672131147540984,-75.40983606557377,601.0,live,0.41944,-31.23934426229508,$0-1,0.18,646166.0
Island (0274),0.62,1.49,0.23,140.3225806451613,-62.903225806451616,1115.0,live,1.27544,105.71612903225804,$0-1,,488250.0
Opera Love Song,0.33,0.35,0.15,6.060606060606049,-54.54545454545456,690.0,live,0.2996,-9.212121212121223,$0-1,0.2,634125.0
Infernal Grasp,0.33,0.79,0.18,139.3939393939394,-45.45454545454546,948.0,live,0.6762400000000001,104.92121212121212,$0-1,0.25,687424.0
Shredder's Technique,0.33,0.35,0.15,6.060606060606049,-54.54545454545456,782.0,live,0.2996,-9.212121212121223,$0-1,0.2,679052.0
Lunar Convocation,0.93,1.49,0.15,60.21505376344085,-83.87096774193549,654.0,live,1.27544,37.14408602150536,$0-1,0.48,559480.0
Voltaic Key,3.88,5.99,2.5500000000000003,54.38144329896908,-34.278350515463906,563.0,live,5.12744,32.15051546391753,$2-5,2.99,35627.0
Restorative Technique,0.21,0.35,0.15,66.66666666666666,-28.57142857142857,1151.0,live,0.2996,42.66666666666666,$0-1,0.15,697055.0
Bureau Headmaster,5.86,7.49,5.15,27.815699658703068,-12.116040955631398,540.0,live,6.41144,9.41023890784982,$5-10,5.39,555954.0
Starnheim Courser,0.3,0.39,0.15,30.00000000000001,-50.0,699.0,live,0.33384,11.280000000000012,$0-1,0.22,230933.0
Thrakkus the Butcher,0.43,0.99,0.26,130.2325581395349,-39.53488372093023,624.0,live,0.84744,97.07906976744188,$0-1,,272791.0
Ornithopter of Paradise (Retro Frame),0.44,0.99,0.4,125.0,-9.090909090909086,862.0,live,0.84744,92.6,$0-1,,240458.0
Vodalian Hexcatcher,6.34,8.49,5.21,33.911671924290225,-17.82334384858044,609.0,live,7.26744,14.628391167192426,$5-10,5.27,283479.0
Raffine's Tower,13.05,16.99,11.46,30.19157088122603,-12.18390804597701,540.0,live,14.54344,11.443984674329483,$10-20,11.5,265349.0
Forest (0283),0.35,1.29,0.15,268.5714285714286,-57.14285714285714,1279.0,live,1.10424,215.49714285714293,$0-1,,671072.0
Skirge Familiar,0.25,0.79,0.15,216.0,-40.0,623.0,live,0.6762400000000001,170.49600000000004,$0-1,0.45,239843.0
Grimm Fate - Beast Within (Borderless),1.18,1.99,0.8200000000000001,68.64406779661017,-30.508474576271176,561.0,live,1.70344,44.35932203389832,$1-2,,696422.0
Bastion of Remembrance,0.29,0.69,0.17,137.9310344827586,-41.37931034482758,668.0,live,0.5906399999999999,103.66896551724136,$0-1,0.28,631230.0
Infantry Shield,0.71,1.49,0.45,109.85915492957749,-36.61971830985915,819.0,live,1.27544,79.63943661971831,$0-1,0.63,624326.0
South Pole Voyager,0.28,0.49,0.15,74.99999999999997,-46.42857142857144,757.0,live,0.41944,49.799999999999976,$0-1,0.2,662594.0
Lightning Greaves,4.61,6.49,4.11,40.780911062906725,-10.845986984815616,604.0,live,5.55544,20.508459869848146,$2-5,4.21,687611.0
Nadier's Nightblade,0.31,0.35,0.15,12.903225806451609,-51.61290322580645,743.0,live,0.2996,-3.354838709677426,$0-1,0.2,553230.0
Path to Exile,7.55,7.99,7.91,5.827814569536429,4.768211920529806,610.0,live,6.83944,-9.411390728476825,$5-10,8.78,687458.0
Big Score,0.65,1.49,0.36,129.23076923076923,-44.61538461538462,622.0,live,1.27544,96.22153846153844,$0-1,0.54,688726.0
"Zanarkand, Ancient Metropolis",0.72,0.79,0.19,9.72222222222223,-73.61111111111111,571.0,live,0.6762400000000001,-6.077777777777765,$0-1,,630874.0
"Matzalantli, the Great Door",2.63,4.49,2.29,70.72243346007606,-12.92775665399239,560.0,live,3.84344,46.13840304182511,$2-5,,524378.0
Archmage Emeritus (Borderless),4.55,4.49,2.81,-1.3186813186813102,-38.24175824175824,539.0,live,3.84344,-15.5287912087912,$2-5,,686645.0
Wild Ride,0.31,0.35,0.15,12.903225806451609,-51.61290322580645,978.0,live,0.2996,-3.354838709677426,$0-1,0.15,625258.0
"Captain America, Liberator",2.47,3.99,2.18,61.53846153846153,-11.74089068825911,534.0,live,3.4154400000000003,38.27692307692308,$2-5,3.01,697122.0
Dictate of Erebos,18.33,22.99,16.16,25.422804146208406,-11.838516093835237,549.0,live,19.67944,7.361920349154399,$10-20,16.72,82278.0
Leech Collector,0.25,0.35,0.15,39.99999999999999,-40.0,871.0,live,0.2996,19.83999999999999,$0-1,,689473.0
Helping Hand (JP Alternate Art),0.73,0.79,0.34,8.219178082191789,-53.42465753424656,599.0,live,0.6762400000000001,-7.364383561643825,$0-1,,688862.0
Inevitable Defeat,0.61,1.29,0.15,111.47540983606558,-75.40983606557377,889.0,live,1.10424,81.02295081967216,$0-1,0.19,619636.0
Hydra's Growth,1.85,2.29,1.22,23.78378378378378,-34.054054054054056,603.0,live,1.96024,5.958918918918913,$1-2,1.56,206943.0
Daily Bugle Building,0.28,0.35,0.15,24.999999999999982,-46.42857142857144,757.0,live,0.2996,6.999999999999981,$0-1,0.2,651358.0
"Marwyn, the Nurturer",4.98,6.49,3.09,30.32128514056224,-37.95180722891567,556.0,live,5.55544,11.555020080321274,$2-5,3.47,162234.0
Leyline of Transformation,0.59,0.79,0.15,33.89830508474578,-74.57627118644066,658.0,live,0.6762400000000001,14.616949152542388,$0-1,0.51,576493.0
"Nev, the Practical Dean",0.33,0.49,0.15,48.48484848484848,-54.54545454545456,704.0,live,0.41944,27.10303030303029,$0-1,0.22,687392.0
Temple Garden,8.02,10.99,7.55,37.032418952618464,-5.860349127182042,608.0,live,9.40744,17.299750623441394,$5-10,7.76,656713.0
Mountain (0279),0.56,1.49,0.25,166.07142857142853,-55.35714285714286,1362.0,live,1.27544,127.7571428571428,$0-1,,488134.0
Herd Baloth,0.3,0.79,0.26,163.33333333333334,-13.333333333333329,652.0,live,0.6762400000000001,125.41333333333336,$0-1,0.38,239852.0
The Earth Crystal (Borderless),21.69,23.99,18.99,10.60396496081142,-12.448132780083,523.0,live,20.53544,-5.323005993545428,$20-50,,633137.0
Perpetual Timepiece,0.26,0.49,0.15,88.46153846153845,-42.30769230769232,660.0,live,0.41944,61.32307692307691,$0-1,0.42,687622.0
"Loki, Lord of Misrule",58.64,79.99,58.86,36.40859481582536,0.3751705320600254,525.0,live,68.47144,16.765757162346524,$50-100,58.99,697204.0
Suplex,0.26,0.35,0.15,34.615384615384606,-42.30769230769232,1085.0,live,0.2996,15.230769230769218,$0-1,0.15,632694.0
Touch the Spirit Realm,0.84,1.29,0.5700000000000001,53.57142857142858,-32.14285714285713,648.0,live,1.10424,31.45714285714288,$0-1,1.04,262694.0
"Atraxa, Grand Unifier",16.46,22.99,15.63,39.67193195625758,-5.042527339003645,667.0,live,19.67944,19.55917375455649,$10-20,16.91,478532.0
Marauding Blight-Priest,0.21,0.39,0.15,85.71428571428574,-28.57142857142857,860.0,live,0.33384,58.97142857142859,$0-1,0.15,591730.0
End of the Hunt,0.26,0.35,0.15,34.615384615384606,-42.30769230769232,1036.0,live,0.2996,15.230769230769218,$0-1,0.19,688972.0
Shroofus Sproutsire (Anime),5.06,8.99,3.79,77.66798418972334,-25.098814229249005,600.0,live,7.69544,52.08379446640316,$5-10,,589390.0
Teferi's Ageless Insight,4.89,6.49,3.87,32.71983640081801,-20.858895705521466,536.0,live,5.55544,13.60817995910021,$2-5,3.26,215368.0
"Bumi, Eclectic Earthbender",8.45,15.99,7.9,89.23076923076924,-6.5088757396449575,527.0,live,13.68744,61.98153846153848,$5-10,9.32,649608.0
Howlsquad Heavy,3.36,3.99,2.21,18.75000000000001,-34.226190476190474,600.0,live,3.4154400000000003,1.6500000000000112,$2-5,2.29,615912.0
Snort,0.37,0.69,0.15,86.48648648648647,-59.45945945945946,885.0,live,0.5906399999999999,59.63243243243242,$0-1,0.35,631569.0
God-Eternal Oketra,0.76,1.49,0.71,96.05263157894736,-6.5789473684210575,615.0,live,1.27544,67.82105263157894,$0-1,0.72,615089.0
Frog-Squirrels,0.17,0.49,0.15,188.23529411764704,-11.764705882352953,680.0,live,0.41944,146.72941176470584,$0-1,0.34,649597.0
Unholy Annex // Ritual Chamber,1.68,2.99,1.75,77.9761904761905,4.166666666666671,706.0,live,2.55944,52.347619047619055,$1-2,2.12,577669.0
Reliquary Tower,4.27,5.49,3.38,28.571428571428587,-20.84309133489461,616.0,live,4.69944,10.05714285714287,$2-5,3.49,687486.0
Taurean Mauler,0.59,1.79,0.56,203.3898305084746,-5.08474576271185,883.0,live,1.53224,159.70169491525425,$0-1,0.6,591036.0
Aang's Iceberg,0.49,0.69,0.15,40.81632653061224,-69.38775510204081,653.0,live,0.5906399999999999,20.538775510204072,$0-1,0.38,648642.0
Barad-dur,1.71,1.99,1.17,16.374269005847957,-31.57894736842105,616.0,live,1.70344,-0.3836257309941461,$1-2,,498301.0
Hoarding Broodlord,5.55,7.49,4.53,34.954954954954964,-18.37837837837837,529.0,live,6.41144,15.52144144144144,$5-10,4.59,490572.0
Mountain (0278),0.48,0.69,0.27,43.74999999999999,-43.74999999999999,1320.0,live,0.5906399999999999,23.05,$0-1,,488252.0
Rapid Hybridization,1.46,1.99,0.67,36.3013698630137,-54.10958904109589,598.0,live,1.70344,16.673972602739735,$1-2,0.67,687432.0
Riverchurn Monument,1.74,2.99,0.96,71.83908045977013,-44.82758620689656,640.0,live,2.55944,47.094252873563214,$1-2,1.7,615370.0
Naktamun Lorespinner (Extended Art),2.33,2.49,1.75,6.866952789699576,-24.892703862660948,578.0,live,2.13144,-8.52188841201717,$2-5,,688232.0
Mountain (0275),0.32,0.79,0.15,146.875,-53.125,1852.0,live,0.6762400000000001,111.325,$0-1,,529996.0
Practiced Scrollsmith,0.19,0.35,0.15,84.21052631578945,-21.052631578947373,931.0,live,0.2996,57.68421052631577,$0-1,0.15,688673.0
